Volume,Daily_Change,PercentageChange,Direction
414120000,1.0965927654991532,2.2246108775961977,Up
565747000,-0.1819316198490241,-0.3630834467889844,Down
899420000,-1.1355796762306625,-2.2787482142997777,Down
294645000,-0.6937425193200966,-1.43181396051667,Down
395662000,0.441837178398508,0.9246890163770942,Up
401491000,-0.4148467797493964,-0.8603551600510465,Down
382005000,-0.2389134987923924,-0.4940205870165907,Down
526247000,-1.2535320209442204,-2.611189922030808,Down
369317000,0.2399087296104838,0.5158470841447127,Up
437543000,-0.5667907521181448,-1.230551787018075,Down
371718000,1.0996904998003458,2.4193953688839804,Up
380590000,-1.711516402647696,-3.62597012602842,Down
350823000,0.8957459594724,1.9606124584003968,Up
359224000,0.910741069486221,1.9551438442519573,Up
509728000,-0.8637573691842206,-1.819296724096367,Down
372387000,1.610543312168879,3.4986752613750247,Up
447792000,0.4588695727734304,0.9636977853868636,Up
391232000,-0.03998957610942,-0.0826635999832292,Down
479948000,0.6958018513839832,1.4441613934971615,Up
412587000,0.6768062411021774,1.370441533434127,Up
464444000,0.1799492814755083,0.3641961515736996,Up
397894000,-1.543560934005562,-3.10945273631841,Down
300425000,0.1789501193231686,0.3667223606778991,Up
252507000,-0.3648944136638832,-0.7419409818757111,Down
244200000,0.3109126626559799,0.6351103444531272,Up
233648000,-0.0939751246095639,-0.1898603684163314,Down
246587000,-0.1209679058864594,-0.2437447242753082,Down
389293000,-0.2909178982548113,-0.5841855897365161,Down
411254000,-1.0756952306972778,-2.1850382279242213,Down
320896000,0.083975821405744,0.1768971942915953,Up
306535000,0.2309373386448499,0.4836033577195497,Up
415039000,0.6348182887640164,1.31030146907007,Up
642510000,2.740220107471181,5.536026129042348,Up
773100000,0.73878897330124,1.4102753751144417,Up
533796000,0.7337893171854546,1.3689893492851954,Up
596759000,-0.1769517884870097,-0.3218275811508415,Down
352994000,0.0899746370933343,0.1647750903476451,Up
449580000,1.3636118291295176,2.479185674688244,Up
474394000,-0.2939153843729514,-0.5217646327662546,Down
491650000,-0.1529565235983483,-0.2672020300638887,Down
543501000,1.5015769215779713,2.5901511617167485,Up
452955000,-0.3948885093706806,-0.6577968978149152,Down
294654000,0.3029155344003982,0.5086476504295122,Up
560271000,1.0576987336997377,1.7544418981079068,Up
482777000,-0.7327900549591888,-1.175618143104434,Down
