Date,Open,High,Low,Close,Volume,Ticker,Daily_Change,PercentageChange
2020-02-03 00:00:00-05:00,73.67237945985059,75.89731989448796,73.16880546652003,74.72795867919922,173788400,AAPL,1.0555792193486297,1.4328018547628032
2020-02-04 00:00:00-05:00,76.33795548064964,77.3862719133486,75.93122176752728,77.19500732421875,136616400,AAPL,0.8570518435691099,1.122707358577815
2020-02-05 00:00:00-05:00,78.32564410108219,78.62585870108742,77.2192321665417,77.82449340820312,118826800,AAPL,-0.5011506928790652,-0.6398296479149426
2020-02-06 00:00:00-05:00,78.09561993929752,78.73719513687406,77.53635935306664,78.73477172851562,105425600,AAPL,0.6391517892181042,0.8184220699123801
2020-02-07 00:00:00-05:00,78.23241868458796,78.4823777284415,77.17191276643283,77.66455078125,117684000,AAPL,-0.5678679033379552,-0.7258728707180149
2020-02-10 00:00:00-05:00,76.24488144952362,78.0334243774414,76.16480064339702,78.0334243774414,109348800,AAPL,1.7885429279177885,2.345787538671507
2020-02-11 00:00:00-05:00,78.53092392160836,78.60372465740163,77.3442200863521,77.56262969970703,94323200,AAPL,-0.9682942219013313,-1.2330100978665528
2020-02-12 00:00:00-05:00,78.01404068842541,79.40944533661985,78.01404068842541,79.40459442138672,113730400,AAPL,1.3905537329613082,1.782440341111082
2020-02-13 00:00:00-05:00,78.67412186901794,79.16676004463604,78.47027235558737,78.83914184570312,94747600,AAPL,0.16501997668518698,0.20975127877489821
2020-02-14 00:00:00-05:00,78.80758309855572,79.10851012138082,78.34892359887368,78.85855102539062,80113600,AAPL,0.05096792683490037,0.06467388648521367
2020-02-18 00:00:00-05:00,76.53125657811528,77.59662109183667,76.34924730268484,77.41461181640625,152531200,AAPL,0.8833552382909744,1.1542411268124622
2020-02-19 00:00:00-05:00,77.65729255269991,78.76633753940254,77.65729255269991,78.5357894897461,93984000,AAPL,0.8784969370461795,1.131248474121104
2020-02-20 00:00:00-05:00,78.29554123010857,78.78575023333428,77.22289659591061,77.73009490966797,100566000,AAPL,-0.5654463204406,-0.722194791116863
2020-02-21 00:00:00-05:00,77.32239667498202,77.76650347779221,75.3518440007245,75.97067260742188,129554000,AAPL,-1.3517240675601414,-1.7481662825869149
2020-02-24 00:00:00-05:00,72.13877707909086,73.8181119648714,70.19006459555902,72.3620376586914,222195200,AAPL,0.22326057960054868,0.3094876135143964
2020-02-25 00:00:00-05:00,73.03425797216033,73.41768758581995,69.4377529242665,69.91097259521484,230673600,AAPL,-3.123285376945489,-4.276466227857129
2020-02-26 00:00:00-05:00,69.53481005262495,72.28921804434103,69.52752997923261,71.02000427246094,198054800,AAPL,1.4851942198359893,2.1359003047710536
2020-02-27 00:00:00-05:00,68.21708245275049,69.4062083168437,66.2416714304022,66.37757110595703,320605600,AAPL,-1.8395113467934578,-2.6965552918032913
2020-02-28 00:00:00-05:00,62.431618127058165,67.56427882911555,62.215630206085294,66.3387451171875,426510000,AAPL,3.907126990129335,6.25825039834418
2020-03-02 00:00:00-05:00,68.5034460821462,73.15317785016722,67.39683013967526,72.51493072509766,341397200,AAPL,4.011484642951459,5.855887363886876
2020-03-03 00:00:00-05:00,73.69432034529686,73.77440114053802,69.35764126776101,70.21187591552734,319475600,AAPL,-3.482444429769515,-4.725526218916765
2020-03-04 00:00:00-05:00,71.93976834476976,73.6288122283086,71.13650139150472,73.46864318847656,219178400,AAPL,1.5288748437068023,2.1252151332760807
2020-03-05 00:00:00-05:00,71.71651568382781,72.69451203400999,70.71910826678842,71.08555603027344,187572800,AAPL,-0.6309596535543704,-0.8797968606506812
2020-03-06 00:00:00-05:00,68.43548440571074,70.5759151634938,68.24862422437134,70.14151763916016,226176800,AAPL,1.7060332334494177,2.492907368544986
2020-03-09 00:00:00-04:00,64.00660075736148,67.48661751740467,63.824591466108316,64.59388732910156,286744800,AAPL,0.5872865717400799,0.9175406361078084
2020-03-10 00:00:00-04:00,67.25606913589775,69.5129811258908,65.37044835521063,69.24603271484375,285290000,AAPL,1.9899635789460035,2.958786626267258
2020-03-11 00:00:00-04:00,67.31674360006403,68.24620108036899,65.97472137640763,66.8410873413086,255598800,AAPL,-0.4756562587554356,-0.7065942785072319
2020-03-12 00:00:00-04:00,62.111272274536645,65.52333888472222,60.18440016078189,60.24021530151367,418474000,AAPL,-1.8710569730229736,-3.0124273815431706
2020-03-13 00:00:00-04:00,64.28324334840872,67.93070839286551,61.38565181622262,67.45748138427734,370732000,AAPL,3.174238035868626,4.9378934081850465
2020-03-16 00:00:00-04:00,58.71619413875295,62.873283657436204,58.242970742071286,58.779293060302734,322423600,AAPL,0.06309892154978769,0.10746425662514479
2020-03-17 00:00:00-04:00,60.06547737431807,62.516533028751404,57.85467155764232,61.36381149291992,324056000,AAPL,1.2983341186018507,2.1615313410577732
2020-03-18 00:00:00-04:00,58.18715696326524,60.66976261253334,57.54405525777932,59.86164093017578,300233600,AAPL,1.6744839669105431,2.877755254424408
2020-03-19 00:00:00-04:00,60.036361741511776,61.35896164078844,58.876356338925326,59.40296936035156,271857200,AAPL,-0.6333923811602133,-1.055014599131276
2020-03-20 00:00:00-04:00,59.985403245758334,61.11386300197094,55.330821042511275,55.631744384765625,401693200,AAPL,-4.353658860992709,-7.257863789222029
2020-03-23 00:00:00-04:00,55.35023092369006,55.45215566699075,51.59598621533572,54.44989013671875,336752800,AAPL,-0.9003407869713129,-1.6266251683982844
2020-03-24 00:00:00-04:00,57.359620632722056,60.10917472444294,56.859702380225244,59.91260528564453,287531200,AAPL,2.5529846529224756,4.450839501309514
2020-03-25 00:00:00-04:00,60.85176409780143,62.67185674280047,59.286485163699844,59.58255386352539,303602000,AAPL,-1.2692102342760379,-2.0857410678121893
2020-03-26 00:00:00-04:00,59.82523808416542,62.77621240154902,59.78640854897909,62.71797180175781,252087200,AAPL,2.8927337175923924,4.835306653561054
2020-03-27 00:00:00-04:00,61.33711636840459,62.094273652565946,59.95384682888378,60.12129592895508,204216800,AAPL,-1.2158204394495087,-1.9821936723386477
2020-03-30 00:00:00-04:00,60.84933827038797,62.0093436795025,60.52414557218957,61.837039947509766,167976400,AAPL,0.9877016771217981,1.6231921417664097
2020-03-31 00:00:00-04:00,62.02875857181586,63.70081315714961,61.15511262455559,61.710845947265625,197002000,AAPL,-0.3179126245502317,-0.5125245642021963
2020-04-01 00:00:00-04:00,59.82038494793416,60.3591327272743,58.031841560613465,58.463809967041016,176218400,AAPL,-1.3565749808931429,-2.2677469930590792
2020-04-02 00:00:00-04:00,58.32546967140694,59.49275506292741,57.49065332322106,59.43936538696289,165934000,AAPL,1.1138957155559481,1.909792963230978
2020-04-03 00:00:00-04:00,58.9224754113622,59.62624319106143,57.9930141845117,58.58515167236328,129880000,AAPL,-0.33732373899891854,-0.5724873855755751
2020-04-06 00:00:00-04:00,60.88816668017039,63.851275540137046,60.51929722354272,63.69596481323242,201820400,AAPL,2.807798133062029,4.6114019950882374
2020-04-07 00:00:00-04:00,65.7174729657415,65.93588999958892,62.85386360925453,62.958213806152344,202887200,AAPL,-2.7592591595891633,-4.19866899177265
2020-04-08 00:00:00-04:00,63.76148528714011,64.88509036892265,63.395044991841544,64.56961059570312,168895200,AAPL,0.8081253085630138,1.2674192028679145
2020-04-09 00:00:00-04:00,65.20785277807086,65.54032183594127,64.23713674062121,65.0355453491211,161834800,AAPL,-0.17230742894976459,-0.2642433719389559
2020-04-13 00:00:00-04:00,65.11320728466447,66.42125075775364,64.51136064871955,66.31204223632812,131022800,AAPL,1.198834951663656,1.8411548158310531
2020-04-14 00:00:00-04:00,67.9501340306998,69.95223619410436,67.47690692059525,69.66101837158203,194994800,AAPL,1.710884340882231,2.5178527832031286
2020-04-15 00:00:00-04:00,68.53255414367216,69.48628092008256,68.10301494206142,69.02519226074219,131154400,AAPL,0.4926381170700296,0.7188381101881295
2020-04-16 00:00:00-04:00,69.74107271290397,69.94007121471962,68.52039798031146,69.57362365722656,157125200,AAPL,-0.16744905567740886,-0.24010106120209745
2020-04-17 00:00:00-04:00,69.08828263215949,69.636739522461,67.18810198275611,68.6296157836914,215250000,AAPL,-0.45866684846808425,-0.6638851495413813
2020-04-20 00:00:00-04:00,67.45263835997193,68.35782638874939,67.18568994969831,67.2051010131836,130015200,AAPL,-0.2475373467883344,-0.36697948784050705
2020-04-21 00:00:00-04:00,67.04736932204841,67.2827683027009,64.41430008220807,65.12777709960938,180991600,AAPL,-1.9195922224390358,-2.8630388363466803
2020-04-22 00:00:00-04:00,66.39940914673265,67.4405043108994,66.05723821466911,67.0036849975586,116862400,AAPL,0.6042758508259425,0.910062090297497
2020-04-23 00:00:00-04:00,66.94786806714389,68.37482206031547,66.70518901812768,66.7440185546875,124814400,AAPL,-0.2038495124563866,-0.30448992378956746
2020-04-24 00:00:00-04:00,67.27062788736906,68.68059241326806,67.22208912055947,68.67088317871094,126161200,AAPL,1.4002552913418782,2.0815255265437984
2020-04-27 00:00:00-04:00,68.38695250061332,69.05189812563647,67.93800218832392,68.71942901611328,117087600,AAPL,0.3324765154999625,0.4861695152989611
2020-04-28 00:00:00-04:00,69.18294368703222,69.36495298340253,67.51331796268283,67.60552978515625,112004800,AAPL,-1.5774139018759712,-2.2800618444508958
2020-04-29 00:00:00-04:00,69.0979975124322,70.29683242001799,68.89414803177873,69.82603454589844,137280800,AAPL,0.7280370334662365,1.05362971384988
2020-04-30 00:00:00-04:00,70.36720857906009,71.47625350962926,69.97649890054853,71.2990951538086,183064000,AAPL,0.9318865747485034,1.3243193720005182
2020-05-01 00:00:00-04:00,69.46686565282405,72.56102298757865,69.3697955313602,70.1512222290039,240616800,AAPL,0.6843565761798516,0.9851553971069806
2020-05-04 00:00:00-04:00,70.17551168453589,71.27241844220069,69.48387483655323,71.143798828125,133568000,AAPL,0.9682871435891087,1.3798077425383186
2020-05-05 00:00:00-04:00,71.60486560646302,73.04637946818022,71.4592567243347,72.21156311035156,147751200,AAPL,0.6066975038885403,0.8472853049161788
2020-05-06 00:00:00-04:00,72.91534530676655,73.58999276968885,72.5294865058915,72.95660400390625,142333600,AAPL,0.04125869713969621,0.056584381471573984
2020-05-07 00:00:00-04:00,73.58512093632648,74.05834791180315,73.2817722099888,73.71131134033203,115215200,AAPL,0.12619040400555548,0.17148902169332383
2020-05-08 00:00:00-04:00,74.37319856682336,75.51930873875061,74.04469357012428,75.46577453613281,133838400,AAPL,1.0925759693094506,1.4690452883074339
2020-05-11 00:00:00-04:00,74.97180698726206,77.14965926401848,74.7625342106639,76.65325927734375,145946400,AAPL,1.681452290081694,2.2427794629084743
2020-05-12 00:00:00-04:00,77.33946490194451,77.79207364909227,75.65558421726155,75.77725219726562,162301200,AAPL,-1.5622127046788847,-2.019942479120523
2020-05-13 00:00:00-04:00,75.95730873840742,76.88198972405412,73.78188493945902,74.86229705810547,200622400,AAPL,-1.0950116803019512,-1.4416146365494704
2020-05-14 00:00:00-04:00,74.09823268490378,75.38304620688119,73.37308887883164,75.32221221923828,158929200,AAPL,1.2239795343345037,1.6518336402696256
2020-05-15 00:00:00-04:00,73.08596566629879,74.92314940994656,73.0518950634004,74.87691497802734,166348400,AAPL,1.7909493117285535,2.450469519559747
2020-05-18 00:00:00-04:00,76.20553955193793,77.01584517686892,75.51203045613542,76.64110565185547,135178400,AAPL,0.43556609991753703,0.5715675034630214
2020-05-19 00:00:00-04:00,76.65812803670754,77.50736817025115,76.16659206539425,76.19822692871094,101729600,AAPL,-0.45990110799660044,-0.5999378275665407
2020-05-20 00:00:00-04:00,77.05962650901947,77.75069971271533,77.02069186607584,77.68013763427734,111504800,AAPL,0.6205111252578774,0.8052350541632194
2020-05-21 00:00:00-04:00,77.54144307709652,78.08408497746194,76.86253362412333,77.10100555419922,102688800,AAPL,-0.4404375228972981,-0.5680027420425846
2020-05-22 00:00:00-04:00,76.83819763463005,77.68014544919457,76.73600068439247,77.597412109375,81803200,AAPL,0.759214474744951,0.9880690829775296
2020-05-26 00:00:00-04:00,78.71918198527375,78.89924821688763,77.01583028852903,77.0718002319336,125522000,AAPL,-1.6473817533401558,-2.092732307162868
2020-05-27 00:00:00-04:00,76.92825084418656,77.55361875487274,76.1860715476681,77.4076156616211,112945200,AAPL,0.4793648174345293,0.6231323501758192
2020-05-28 00:00:00-04:00,77.08152577208277,78.70457981685169,76.80412665218442,77.44166564941406,133560800,AAPL,0.36013987733129227,0.46721944554673955
2020-05-29 00:00:00-04:00,77.68502631390008,78.1473632781746,77.00855245854444,77.36625671386719,153532400,AAPL,-0.3187696000328941,-0.4103359619714219
2020-06-01 00:00:00-04:00,77.3199863713913,78.43933305662227,77.18858289905835,78.31766510009766,80791200,AAPL,0.9976787287063615,1.2903245014997917
2020-06-02 00:00:00-04:00,78.05001280060178,78.70458715753213,77.60713955055513,78.68025207519531,87642800,AAPL,0.630239274593535,0.8074813212441597
2020-06-03 00:00:00-04:00,79.00144035927285,79.37617975384588,78.42716372886015,79.11337280273438,104491200,AAPL,0.11193244346152653,0.14168405405331116
2020-06-04 00:00:00-04:00,78.93576753713425,79.23506606043094,78.05732072747928,78.43206024169922,87560400,AAPL,-0.503707295435035,-0.6381230095698668
2020-06-05 00:00:00-04:00,78.68269152133999,80.7267122915967,78.6534923915688,80.66587829589844,137250400,AAPL,1.9831867745584475,2.5204866994421202
2020-06-08 00:00:00-04:00,80.36170065582685,81.17687760567065,79.64872807646304,81.14280700683594,95654400,AAPL,0.7811063510090861,0.9719883285626433
2020-06-09 00:00:00-04:00,80.82160644800746,84.09933458379527,80.7899715861673,83.70513153076172,147712400,AAPL,2.883525082754261,3.567765118117558
2020-06-10 00:00:00-04:00,84.65658514258793,86.32830212094579,84.21614761710595,85.8586654663086,166651600,AAPL,1.202080323720665,1.419948987661136
2020-06-11 00:00:00-04:00,84.99968556796321,85.42552350785493,81.63435243044103,81.7365493774414,201662400,AAPL,-3.2631361905218057,-3.838997954777961
2020-06-12 00:00:00-04:00,83.88275926094929,84.63223063265221,81.32773208201846,82.44220733642578,200146000,AAPL,-1.4405519245235041,-1.7173396979492752
2020-06-15 00:00:00-04:00,81.09170230417108,84.1163662672843,80.92866395631923,83.4617919921875,138808800,AAPL,2.370089688016421,2.9227277522505672
2020-06-16 00:00:00-04:00,85.52286182278011,85.94627147951505,83.88277968678821,85.6737289428711,165428800,AAPL,0.1508671200909788,0.17640560298789418
2020-06-17 00:00:00-04:00,86.42076455774615,86.48159854763982,85.43282115595484,85.55448913574219,114406400,AAPL,-0.8662754220039659,-1.0023926847177134
2020-06-18 00:00:00-04:00,85.51067747543081,86.00708483695735,84.97777121070888,85.58854675292969,96820400,AAPL,0.07786927749887695,0.09106380606240734
2020-06-19 00:00:00-04:00,86.29666530516798,86.76386617293707,83.9874020783935,85.09944915771484,264476000,AAPL,-1.1972161474531333,-1.3873260840606743
2020-06-22 00:00:00-04:00,85.4936540555532,87.46954083393744,85.4474196297417,87.32597351074219,135445200,AAPL,1.832319455188994,2.143222763643212
2020-06-23 00:00:00-04:00,88.5742789095001,90.61343520003089,88.15330507538052,89.1899185180664,212155600,AAPL,0.6156396085663118,0.6950546096969478
2020-06-24 00:00:00-04:00,88.81761971025675,89.73986501886358,87.24080011710065,87.61553955078125,192623200,AAPL,-1.2020801594755,-1.3534253264126628
2020-06-25 00:00:00-04:00,87.77128710141119,88.81762879904495,87.0096443292993,88.77869415283203,137522400,AAPL,1.0074070514208415,1.1477637900614135
2020-06-26 00:00:00-04:00,88.67405701121628,88.8954936232834,85.90245689556569,86.05089569091797,205256800,AAPL,-2.6231613202983084,-2.958206051141325
2020-06-29 00:00:00-04:00,85.95844002880014,88.12900036647599,85.47906782275209,88.03409576416016,130646000,AAPL,2.075655735360016,2.4147201073734856
2020-06-30 00:00:00-04:00,87.62042049858218,89.05610878837916,87.60095688672507,88.76896667480469,140223200,AAPL,1.14854617622251,1.3108202057088907
2020-07-01 00:00:00-04:00,88.84683067288958,89.3919008846663,88.55239622020926,88.60105895996094,110737200,AAPL,-0.24577171292864364,-0.27662406308392673
2020-07-02 00:00:00-04:00,89.51114056301097,90.14867963414797,88.4866981798334,88.60105895996094,114041600,AAPL,-0.9100816030500312,-1.0167243957855538
2020-07-06 00:00:00-04:00,90.03431584668381,91.44079756476127,90.00268097997908,90.97116088867188,118655600,AAPL,0.9368450419880645,1.040542190139351
2020-07-07 00:00:00-04:00,91.35075503882443,92.1318614031436,90.57694845637647,90.68888092041016,112424400,AAPL,-0.6618741184142749,-0.7245414864200912
2020-07-08 00:00:00-04:00,91.66951476530353,92.83266025069595,91.58190996618218,92.801025390625,117092000,AAPL,1.131510625321468,1.2343368765705949
2020-07-09 00:00:00-04:00,93.69649607659868,93.75003027778281,92.14888313949528,93.2000961303711,125642800,AAPL,-0.49639994622758365,-0.5297956348567904
2020-07-10 00:00:00-04:00,92.79373105488341,93.42154196968667,92.18052712914378,93.3631362915039,90257200,AAPL,0.5694052366204971,0.6136246814816823
2020-07-13 00:00:00-04:00,94.67226910472262,97.29056588797718,92.71828203302502,92.93241882324219,191649200,AAPL,-1.7398502814804289,-1.837761255680771
2020-07-14 00:00:00-04:00,92.31191801469724,94.6625440704525,91.37508059280022,94.4703140258789,170989200,AAPL,2.158396011181665,2.3381553082214377
2020-07-15 00:00:00-04:00,96.35129727473847,96.60193299733245,93.91793786080713,95.1200180053711,153198000,AAPL,-1.231279269367377,-1.2779062702772719
2020-07-16 00:00:00-04:00,93.98853487286819,94.80857604721945,93.34855997152441,93.94960021972656,110577600,AAPL,-0.0389346531416237,-0.041424896338992746
2020-07-17 00:00:00-04:00,94.40219908305615,94.55793025313056,93.28528036834479,93.7597885131836,92186800,AAPL,-0.6424105698725526,-0.6805038188859905
2020-07-20 00:00:00-04:00,93.84739733729212,95.87438292715883,93.50185695370757,95.73567962646484,90318000,AAPL,1.8882822891727216,2.0120774179662573
2020-07-21 00:00:00-04:00,96.52895030233236,96.60438386189568,94.16372428454169,94.41436004638672,103433200,AAPL,-2.114590255945643,-2.190628044045507
2020-07-22 00:00:00-04:00,94.11504710524962,95.36336177523553,94.02744972364847,94.6795883178711,89001600,AAPL,0.5645412126214779,0.5998416087388736
2020-07-23 00:00:00-04:00,94.41191626887031,94.48978555792418,89.55736834691913,90.37010955810547,197004400,AAPL,-4.041806710764845,-4.2810345033718145
2020-07-24 00:00:00-04:00,88.56212813927338,90.49178057488463,86.76873582504383,90.146240234375,185438800,AAPL,1.5841120951016165,1.7887014781424757
2020-07-27 00:00:00-04:00,91.212045787962,92.37519132147816,90.98818087454525,92.28272247314453,121214000,AAPL,1.0706766851825336,1.1738325524147377
2020-07-28 00:00:00-04:00,91.85203051648675,92.02966845109543,90.76188267824885,90.76675415039062,103625600,AAPL,-1.0852763660961244,-1.1815485841669287
2020-07-29 00:00:00-04:00,91.2509849817971,92.69153713216036,91.21448607300921,92.50659942626953,90329200,AAPL,1.2556144444724282,1.3760009765624996
2020-07-30 00:00:00-04:00,91.67683010582483,93.73058636306052,91.2680274432724,93.6259536743164,158130000,AAPL,1.9491235684915722,2.126080893331118
2020-07-31 00:00:00-04:00,100.14247783391713,103.578380221725,98.13738457841312,103.4275131225586,374336800,AAPL,3.285035288641467,3.280361500630717
2020-08-03 00:00:00-04:00,105.31579399255398,108.66166323525441,105.01649553295304,106.03363800048828,308151200,AAPL,0.7178440079343034,0.6816109727901366
2020-08-04 00:00:00-04:00,106.22344584387962,107.83676443958547,105.49830201297321,106.74175262451172,173071600,AAPL,0.518306780632102,0.48794009318232434
2020-08-05 00:00:00-04:00,106.46189359206154,107.4498367668899,105.99468538956056,107.12863159179688,121776800,AAPL,0.6667379997353322,0.6262691534401266
2020-08-06 00:00:00-04:00,107.46201970975673,111.36269464253704,106.87071514088169,110.86628723144531,202428800,AAPL,3.404267521688581,3.167879713114586
2020-08-07 00:00:00-04:00,110.38605796245164,110.84435557432207,107.54608428478957,108.34566497802734,198045600,AAPL,-2.040392984424301,-1.8484154811637086
2020-08-10 00:00:00-04:00,109.79612082851325,110.94186486752692,107.26086549559103,109.92044830322266,212403600,AAPL,0.12432747470940342,0.11323485180645516
2020-08-11 00:00:00-04:00,109.18180291672903,109.68153802602951,106.390579904866,106.65142059326172,187902400,AAPL,-2.5303823234673075,-2.317586132367849
2020-08-12 00:00:00-04:00,107.74597507351805,110.45431580374148,107.5509582932633,110.19591522216797,165598000,AAPL,2.4499401486499153,2.27381129269864
2020-08-13 00:00:00-04:00,111.58055146808589,113.15290119524892,111.09056196029391,112.14611053466797,210082000,AAPL,0.5655590665820824,0.5068616879383705
2020-08-14 00:00:00-04:00,111.97058828094455,112.13635327859295,110.23003348739779,112.04615783691406,165565200,AAPL,0.07556955596950843,0.06749054115880629
2020-08-17 00:00:00-04:00,113.17239437524739,113.19677333095444,111.12468856587184,111.75362396240234,119561600,AAPL,-1.4187704128450491,-1.253636472637321
2020-08-18 00:00:00-04:00,111.50497642122994,113.11145065744996,111.16856617508924,112.68484497070312,105633600,AAPL,1.1798685494731842,1.0581308452243605
2020-08-19 00:00:00-04:00,113.09439419603572,114.24501107161466,112.73117227554131,112.82624053955078,145538000,AAPL,-0.26815365648494094,-0.23710605498282114
2020-08-20 00:00:00-04:00,112.86767022580362,115.44437022786464,112.85060421374463,115.32979583740234,126907200,AAPL,2.4621256115987222,2.1814268042150435
2020-08-21 00:00:00-04:00,116.29271798267843,121.7581500452213,116.28053222340992,121.27304077148438,338054800,AAPL,4.98032278880595,4.282574932634869
2020-08-24 00:00:00-04:00,125.4927725055599,125.57810257788931,120.85130757212758,122.72349548339844,345937600,AAPL,-2.769277022161461,-2.2067223210314917
2020-08-25 00:00:00-04:00,121.59238528346616,122.0628686712799,119.98834358364527,121.71670532226562,211495600,AAPL,0.12432003879946762,0.10224327659141035
2020-08-26 00:00:00-04:00,123.03796284565955,123.83023059467142,121.96778837684518,123.37193298339844,163022400,AAPL,0.33397013773888773,0.271436660697824
2020-08-27 00:00:00-04:00,123.97648471809909,124.3104548230282,120.74890305425278,121.89708709716797,155552400,AAPL,-2.0793976209311182,-1.6772516382113154
2020-08-28 00:00:00-04:00,122.8746266915099,123.2939194462389,121.47536238371781,121.69963836669922,187630000,AAPL,-1.174988324810684,-0.9562497616050707
2020-08-31 00:00:00-04:00,124.40309306090538,127.73792880610966,122.86243534022762,125.82672882080078,225702700,AAPL,1.4236357598954044,1.1443732827433957
2020-09-01 00:00:00-04:00,129.45409155934158,131.44330113966103,127.279625733532,130.83872985839844,151948100,AAPL,1.38463829905686,1.0695979419253379
2020-09-02 00:00:00-04:00,134.16385535146685,134.54414333091748,123.83756147352996,128.12799072265625,200119000,AAPL,-6.0358646288106,-4.498875358790596
2020-09-03 00:00:00-04:00,123.74977777668435,125.63171109830371,117.49939163024852,117.86992645263672,257599600,AAPL,-5.879851324047635,-4.751403541635657
2020-09-04 00:00:00-04:00,117.08012248988481,120.61972875413336,108.12871445358171,117.94795989990234,332607200,AAPL,0.867837410017529,0.7412337735575107
2020-09-08 00:00:00-04:00,111.11250193799896,116.02700063472479,109.87412977263537,110.0106430053711,231366600,AAPL,-1.101858932627863,-0.9916606263107124
2020-09-09 00:00:00-04:00,114.34008654092767,116.17326959342994,112.38988895508609,114.39859008789062,176940500,AAPL,0.058503546962953124,0.05116626087388168
2020-09-10 00:00:00-04:00,117.36287872631232,117.49939194752987,109.69860244063993,110.66394805908203,182274400,AAPL,-6.698930667230286,-5.707878623914847
2020-09-11 00:00:00-04:00,111.71707085483806,112.3606396431834,107.26086957114084,109.21106719970703,180860300,AAPL,-2.5060036551310247,-2.243169853949406
2020-09-14 00:00:00-04:00,111.86332602698766,113.04319458206483,109.99113827543115,112.48738861083984,140150100,AAPL,0.6240625838521794,0.5578795178158932
2020-09-15 00:00:00-04:00,115.38344468012839,115.87099408811736,110.78097707840637,112.66291809082031,184642000,AAPL,-2.7205265893080792,-2.3578136333596693
2020-09-16 00:00:00-04:00,112.36062624645403,113.11144897058965,109.25005901915075,109.33781433105469,154679000,AAPL,-3.0228119153993447,-2.69027684908862
2020-09-17 00:00:00-04:00,106.98782792048597,109.40606847088276,106.00297617469543,107.5923843383789,178011000,AAPL,0.6045564178929368,0.5650702791557249
2020-09-18 00:00:00-04:00,107.65091477299849,108.11895805599245,103.44823366112779,104.17955780029297,287104900,AAPL,-3.4713569727055216,-3.2246423358552114
2020-09-21 00:00:00-04:00,101.93682671673261,107.44613627717712,100.53268210169752,107.33887481689453,195713800,AAPL,5.40204810016192,5.299407754935725
